"site_id","latitude","longitude","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","ind_phen","phenophase","state","series_yrs","first_yes_date","yeartype","dop","year","resident","present_jan1","ind_phen_year"
2803,39.971001,-105.397003,246,"Turdus","migratorius","American robin","Animalia",16046,292,"Live individuals",2016,1,21,21,2457409,5,"16046_Live individuals","Adults observed","CO",15,2016-01-21,"calendar",21,2016,FALSE,0,"16046_Live individuals_2016"
2803,39.971001,-105.397003,354,"Selasphorus","platycercus","broad-tailed hummingbird","Animalia",16048,292,"Live individuals",2016,5,6,127,2457515,5,"16048_Live individuals","Adults observed","CO",14,2016-05-06,"calendar",127,2016,FALSE,0,"16048_Live individuals_2016"
2803,39.971001,-105.397003,357,"Sialia","mexicana","western bluebird","Animalia",16214,292,"Live individuals",2016,8,19,232,2457620,3,"16214_Live individuals","Adults observed","CO",14,2016-08-19,"calendar",232,2016,FALSE,0,"16214_Live individuals_2016"
8496,46.328629,-96.061256,246,"Turdus","migratorius","American robin","Animalia",25780,292,"Live individuals",2016,3,3,63,2457451,5,"25780_Live individuals","Adults observed","MN",12,2016-03-03,"calendar",63,2016,FALSE,0,"25780_Live individuals_2016"
8496,46.328629,-96.061256,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",25784,292,"Live individuals",2016,5,20,141,2457529,6,"25784_Live individuals","Adults observed","MN",11,2016-05-20,"calendar",141,2016,FALSE,0,"25784_Live individuals_2016"
8496,46.328629,-96.061256,1104,"Hirundo","rustica","barn swallow","Animalia",25894,292,"Live individuals",2016,4,30,121,2457509,6,"25894_Live individuals","Adults observed","MN",10,2016-04-30,"calendar",121,2016,FALSE,0,"25894_Live individuals_2016"
8496,46.328629,-96.061256,355,"Troglodytes","aedon","house wren","Animalia",25897,292,"Live individuals",2016,5,14,135,2457523,4,"25897_Live individuals","Adults observed","MN",11,2016-05-14,"calendar",135,2016,FALSE,0,"25897_Live individuals_2016"
8715,43.522804,-70.802277,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",28193,292,"Live individuals",2016,6,16,168,2457556,8,"28193_Live individuals","Adults observed","ME",13,2016-06-16,"calendar",168,2016,FALSE,0,"28193_Live individuals_2016"
8736,44.903229,-93.217445,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",28356,292,"Live individuals",2016,7,14,196,2457584,1,"28356_Live individuals","Adults observed","MN",10,2016-07-14,"calendar",196,2016,FALSE,0,"28356_Live individuals_2016"
8418,32.363758,-94.873947,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",30980,292,"Live individuals",2016,4,10,101,2457489,4,"30980_Live individuals","Adults observed","TX",11,2016-04-10,"calendar",101,2016,FALSE,0,"30980_Live individuals_2016"
8496,46.328629,-96.061256,375,"Zenaida","macroura","mourning dove","Animalia",32296,292,"Live individuals",2016,1,31,31,2457419,5,"32296_Live individuals","Adults observed","MN",11,2016-01-31,"calendar",31,2016,FALSE,0,"32296_Live individuals_2016"
10145,42.602543,-83.250992,1193,"Setophaga","ruticilla","American redstart","Animalia",38839,293,"Calls or song (birds)",2016,5,16,137,2457525,1,"38839_Calls or song (birds)","Adults observed","MI",9,2016-05-16,"calendar",137,2016,FALSE,0,"38839_Calls or song (birds)_2016"
10145,42.602543,-83.250992,1104,"Hirundo","rustica","barn swallow","Animalia",38845,292,"Live individuals",2016,5,23,144,2457532,1,"38845_Live individuals","Adults observed","MI",13,2016-05-23,"calendar",144,2016,FALSE,0,"38845_Live individuals_2016"
10145,42.602543,-83.250992,363,"Molothrus","ater","brown-headed cowbird","Animalia",38857,292,"Live individuals",2016,4,5,96,2457484,1,"38857_Live individuals","Adults observed","MI",13,2016-04-05,"calendar",96,2016,FALSE,0,"38857_Live individuals_2016"
10145,42.602543,-83.250992,1093,"Chaetura","pelagica","chimney swift","Animalia",38864,292,"Live individuals",2016,6,3,155,2457543,1,"38864_Live individuals","Adults observed","MI",13,2016-06-03,"calendar",155,2016,FALSE,0,"38864_Live individuals_2016"
10145,42.602543,-83.250992,355,"Troglodytes","aedon","house wren","Animalia",38908,292,"Live individuals",2016,5,16,137,2457525,1,"38908_Live individuals","Adults observed","MI",13,2016-05-16,"calendar",137,2016,FALSE,0,"38908_Live individuals_2016"
10145,42.602543,-83.250992,359,"Agelaius","phoeniceus","red-winged blackbird","Animalia",38946,292,"Live individuals",2016,3,10,70,2457458,1,"38946_Live individuals","Adults observed","MI",13,2016-03-10,"calendar",70,2016,FALSE,0,"38946_Live individuals_2016"
10145,42.602543,-83.250992,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",38951,292,"Live individuals",2016,6,2,154,2457542,1,"38951_Live individuals","Adults observed","MI",11,2016-06-02,"calendar",154,2016,FALSE,0,"38951_Live individuals_2016"
10717,38.285664,-111.246605,246,"Turdus","migratorius","American robin","Animalia",42593,292,"Live individuals",2016,4,3,94,2457482,3,"42593_Live individuals","Adults observed","UT",10,2016-04-03,"calendar",94,2016,FALSE,0,"42593_Live individuals_2016"
1419,42.011166,-88.503304,1117,"Sayornis","phoebe","eastern phoebe","Animalia",44642,292,"Live individuals",2016,4,10,101,2457489,13,"44642_Live individuals","Adults observed","IL",9,2016-04-10,"calendar",101,2016,FALSE,0,"44642_Live individuals_2016"
17414,42.936153,-73.433449,1124,"Tachycineta","bicolor","tree swallow","Animalia",66940,292,"Live individuals",2016,4,15,106,2457494,4,"66940_Live individuals","Adults observed","NY",12,2016-04-15,"calendar",106,2016,FALSE,0,"66940_Live individuals_2016"
19944,33.66478,-117.843063,242,"Petrochelidon","pyrrhonota","cliff swallow","Animalia",81457,292,"Live individuals",2016,1,15,15,2457403,13,"81457_Live individuals","Adults observed","CA",11,2016-01-15,"calendar",15,2016,FALSE,0,"81457_Live individuals_2016"
17414,42.936153,-73.433449,1197,"Geothlypis","trichas","common yellowthroat","Animalia",86970,292,"Live individuals",2016,7,24,206,2457594,9,"86970_Live individuals","Adults observed","NY",10,2016-07-24,"calendar",206,2016,FALSE,0,"86970_Live individuals_2016"
20765,33.632149,-117.55545,358,"Setophaga","petechia","yellow warbler","Animalia",88476,293,"Calls or song (birds)",2016,3,9,69,2457457,6,"88476_Calls or song (birds)","Adults observed","CA",9,2016-03-09,"calendar",69,2016,FALSE,0,"88476_Calls or song (birds)_2016"
17414,42.936153,-73.433449,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",103211,292,"Live individuals",2016,5,8,129,2457517,1,"103211_Live individuals","Adults observed","NY",10,2016-05-08,"calendar",129,2016,FALSE,0,"103211_Live individuals_2016"
5582,45.195858,-70.45369,243,"Gavia","immer","common loon","Animalia",12467,293,"Calls or song (birds)",2017,4,26,116,2457870,13,"12467_Calls or song (birds)","Adults observed","ME",12,2017-04-26,"calendar",116,2017,FALSE,0,"12467_Calls or song (birds)_2017"
5583,45.196041,-70.459015,243,"Gavia","immer","common loon","Animalia",12472,292,"Live individuals",2017,4,26,116,2457870,13,"12472_Live individuals","Adults observed","ME",12,2017-04-26,"calendar",116,2017,FALSE,0,"12472_Live individuals_2017"
5674,44.910587,-70.266861,246,"Turdus","migratorius","American robin","Animalia",12709,292,"Live individuals",2017,4,16,106,2457860,7,"12709_Live individuals","Adults observed","ME",13,2017-04-16,"calendar",106,2017,FALSE,0,"12709_Live individuals_2017"
5674,44.910587,-70.266861,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",12712,292,"Live individuals",2017,5,7,127,2457881,7,"12712_Live individuals","Adults observed","ME",14,2017-05-07,"calendar",127,2017,FALSE,0,"12712_Live individuals_2017"
2803,39.971001,-105.397003,246,"Turdus","migratorius","American robin","Animalia",16046,292,"Live individuals",2017,1,9,9,2457763,2,"16046_Live individuals","Adults observed","CO",15,2017-01-09,"calendar",9,2017,FALSE,0,"16046_Live individuals_2017"
2803,39.971001,-105.397003,354,"Selasphorus","platycercus","broad-tailed hummingbird","Animalia",16048,292,"Live individuals",2017,4,17,107,2457861,2,"16048_Live individuals","Adults observed","CO",14,2017-04-17,"calendar",107,2017,FALSE,0,"16048_Live individuals_2017"
2803,39.971001,-105.397003,357,"Sialia","mexicana","western bluebird","Animalia",16214,292,"Live individuals",2017,4,3,93,2457847,2,"16214_Live individuals","Adults observed","CO",14,2017-04-03,"calendar",93,2017,FALSE,0,"16214_Live individuals_2017"
8496,46.328629,-96.061256,246,"Turdus","migratorius","American robin","Animalia",25780,292,"Live individuals",2017,7,15,196,2457950,9,"25780_Live individuals","Adults observed","MN",12,2017-07-15,"calendar",196,2017,FALSE,0,"25780_Live individuals_2017"
8496,46.328629,-96.061256,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",25784,292,"Live individuals",2017,5,22,142,2457896,5,"25784_Live individuals","Adults observed","MN",11,2017-05-22,"calendar",142,2017,FALSE,0,"25784_Live individuals_2017"
8496,46.328629,-96.061256,1104,"Hirundo","rustica","barn swallow","Animalia",25894,292,"Live individuals",2017,5,3,123,2457877,13,"25894_Live individuals","Adults observed","MN",10,2017-05-03,"calendar",123,2017,FALSE,0,"25894_Live individuals_2017"
8496,46.328629,-96.061256,355,"Troglodytes","aedon","house wren","Animalia",25897,292,"Live individuals",2017,5,12,132,2457886,5,"25897_Live individuals","Adults observed","MN",11,2017-05-12,"calendar",132,2017,FALSE,0,"25897_Live individuals_2017"
8715,43.522804,-70.802277,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",28193,292,"Live individuals",2017,5,3,123,2457877,6,"28193_Live individuals","Adults observed","ME",13,2017-05-03,"calendar",123,2017,FALSE,0,"28193_Live individuals_2017"
8736,44.903229,-93.217445,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",28356,292,"Live individuals",2017,7,27,208,2457962,1,"28356_Live individuals","Adults observed","MN",10,2017-07-27,"calendar",208,2017,FALSE,0,"28356_Live individuals_2017"
8418,32.363758,-94.873947,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",30980,292,"Live individuals",2017,4,5,95,2457849,3,"30980_Live individuals","Adults observed","TX",11,2017-04-05,"calendar",95,2017,FALSE,0,"30980_Live individuals_2017"
8496,46.328629,-96.061256,375,"Zenaida","macroura","mourning dove","Animalia",32296,292,"Live individuals",2017,4,11,101,2457855,4,"32296_Live individuals","Adults observed","MN",11,2017-04-11,"calendar",101,2017,FALSE,0,"32296_Live individuals_2017"
10145,42.602543,-83.250992,1193,"Setophaga","ruticilla","American redstart","Animalia",38839,293,"Calls or song (birds)",2017,5,23,143,2457897,4,"38839_Calls or song (birds)","Adults observed","MI",9,2017-05-23,"calendar",143,2017,FALSE,0,"38839_Calls or song (birds)_2017"
10145,42.602543,-83.250992,1104,"Hirundo","rustica","barn swallow","Animalia",38845,292,"Live individuals",2017,5,10,130,2457884,4,"38845_Live individuals","Adults observed","MI",13,2017-05-10,"calendar",130,2017,FALSE,0,"38845_Live individuals_2017"
10145,42.602543,-83.250992,363,"Molothrus","ater","brown-headed cowbird","Animalia",38857,292,"Live individuals",2017,4,24,114,2457868,2,"38857_Live individuals","Adults observed","MI",13,2017-04-24,"calendar",114,2017,FALSE,0,"38857_Live individuals_2017"
10145,42.602543,-83.250992,1093,"Chaetura","pelagica","chimney swift","Animalia",38864,292,"Live individuals",2017,5,19,139,2457893,3,"38864_Live individuals","Adults observed","MI",13,2017-05-19,"calendar",139,2017,FALSE,0,"38864_Live individuals_2017"
10145,42.602543,-83.250992,355,"Troglodytes","aedon","house wren","Animalia",38908,292,"Live individuals",2017,6,7,158,2457912,2,"38908_Live individuals","Adults observed","MI",13,2017-06-07,"calendar",158,2017,FALSE,0,"38908_Live individuals_2017"
10145,42.602543,-83.250992,248,"Pandion","haliaetus","osprey","Animalia",38931,292,"Live individuals",2017,10,3,276,2458030,1,"38931_Live individuals","Adults observed","MI",9,2017-10-03,"calendar",276,2017,FALSE,0,"38931_Live individuals_2017"
10145,42.602543,-83.250992,359,"Agelaius","phoeniceus","red-winged blackbird","Animalia",38946,292,"Live individuals",2017,3,23,82,2457836,1,"38946_Live individuals","Adults observed","MI",13,2017-03-23,"calendar",82,2017,FALSE,0,"38946_Live individuals_2017"
10145,42.602543,-83.250992,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",38951,292,"Live individuals",2017,5,19,139,2457893,3,"38951_Live individuals","Adults observed","MI",11,2017-05-19,"calendar",139,2017,FALSE,0,"38951_Live individuals_2017"
10717,38.285664,-111.246605,246,"Turdus","migratorius","American robin","Animalia",42593,292,"Live individuals",2017,8,9,221,2457975,10,"42593_Live individuals","Adults observed","UT",10,2017-08-09,"calendar",221,2017,FALSE,0,"42593_Live individuals_2017"
1419,42.011166,-88.503304,1117,"Sayornis","phoebe","eastern phoebe","Animalia",44642,292,"Live individuals",2017,4,11,101,2457855,2,"44642_Live individuals","Adults observed","IL",9,2017-04-11,"calendar",101,2017,FALSE,0,"44642_Live individuals_2017"
17414,42.936153,-73.433449,1124,"Tachycineta","bicolor","tree swallow","Animalia",66940,292,"Live individuals",2017,3,30,89,2457843,4,"66940_Live individuals","Adults observed","NY",12,2017-03-30,"calendar",89,2017,FALSE,0,"66940_Live individuals_2017"
19944,33.66478,-117.843063,242,"Petrochelidon","pyrrhonota","cliff swallow","Animalia",81457,292,"Live individuals",2017,3,1,60,2457814,7,"81457_Live individuals","Adults observed","CA",11,2017-03-01,"calendar",60,2017,FALSE,0,"81457_Live individuals_2017"
20765,33.632149,-117.55545,358,"Setophaga","petechia","yellow warbler","Animalia",88476,293,"Calls or song (birds)",2017,2,9,40,2457794,6,"88476_Calls or song (birds)","Adults observed","CA",9,2017-02-09,"calendar",40,2017,FALSE,0,"88476_Calls or song (birds)_2017"
22858,38.09404,-122.37149,1124,"Tachycineta","bicolor","tree swallow","Animalia",103160,292,"Live individuals",2017,2,13,44,2457798,7,"103160_Live individuals","Adults observed","CA",9,2017-02-13,"calendar",44,2017,FALSE,0,"103160_Live individuals_2017"
17414,42.936153,-73.433449,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",103211,292,"Live individuals",2017,4,29,119,2457873,1,"103211_Live individuals","Adults observed","NY",10,2017-04-29,"calendar",119,2017,FALSE,0,"103211_Live individuals_2017"
1419,42.011166,-88.503304,244,"Charadrius","vociferus","killdeer","Animalia",10286,293,"Calls or song (birds)",2018,8,25,237,2458356,12,"10286_Calls or song (birds)","Adults observed","IL",10,2018-08-25,"calendar",237,2018,FALSE,0,"10286_Calls or song (birds)_2018"
5582,45.195858,-70.45369,243,"Gavia","immer","common loon","Animalia",12467,293,"Calls or song (birds)",2018,5,23,143,2458262,7,"12467_Calls or song (birds)","Adults observed","ME",12,2018-05-23,"calendar",143,2018,FALSE,0,"12467_Calls or song (birds)_2018"
5583,45.196041,-70.459015,243,"Gavia","immer","common loon","Animalia",12472,292,"Live individuals",2018,5,23,143,2458262,7,"12472_Live individuals","Adults observed","ME",12,2018-05-23,"calendar",143,2018,FALSE,0,"12472_Live individuals_2018"
5674,44.910587,-70.266861,246,"Turdus","migratorius","American robin","Animalia",12709,292,"Live individuals",2018,1,21,21,2458140,7,"12709_Live individuals","Adults observed","ME",13,2018-01-21,"calendar",21,2018,FALSE,0,"12709_Live individuals_2018"
5674,44.910587,-70.266861,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",12712,292,"Live individuals",2018,5,13,133,2458252,7,"12712_Live individuals","Adults observed","ME",14,2018-05-13,"calendar",133,2018,FALSE,0,"12712_Live individuals_2018"
2803,39.971001,-105.397003,246,"Turdus","migratorius","American robin","Animalia",16046,292,"Live individuals",2018,3,22,81,2458200,3,"16046_Live individuals","Adults observed","CO",15,2018-03-22,"calendar",81,2018,FALSE,0,"16046_Live individuals_2018"
2803,39.971001,-105.397003,354,"Selasphorus","platycercus","broad-tailed hummingbird","Animalia",16048,292,"Live individuals",2018,4,30,120,2458239,3,"16048_Live individuals","Adults observed","CO",14,2018-04-30,"calendar",120,2018,FALSE,0,"16048_Live individuals_2018"
2803,39.971001,-105.397003,357,"Sialia","mexicana","western bluebird","Animalia",16214,292,"Live individuals",2018,5,4,124,2458243,4,"16214_Live individuals","Adults observed","CO",14,2018-05-04,"calendar",124,2018,FALSE,0,"16214_Live individuals_2018"
8496,46.328629,-96.061256,246,"Turdus","migratorius","American robin","Animalia",25780,292,"Live individuals",2018,9,11,254,2458373,7,"25780_Live individuals","Adults observed","MN",12,2018-09-11,"calendar",254,2018,FALSE,0,"25780_Live individuals_2018"
8496,46.328629,-96.061256,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",25784,292,"Live individuals",2018,5,10,130,2458249,4,"25784_Live individuals","Adults observed","MN",11,2018-05-10,"calendar",130,2018,FALSE,0,"25784_Live individuals_2018"
8496,46.328629,-96.061256,1104,"Hirundo","rustica","barn swallow","Animalia",25894,292,"Live individuals",2018,5,2,122,2458241,5,"25894_Live individuals","Adults observed","MN",10,2018-05-02,"calendar",122,2018,FALSE,0,"25894_Live individuals_2018"
8496,46.328629,-96.061256,355,"Troglodytes","aedon","house wren","Animalia",25897,292,"Live individuals",2018,5,10,130,2458249,4,"25897_Live individuals","Adults observed","MN",11,2018-05-10,"calendar",130,2018,FALSE,0,"25897_Live individuals_2018"
8715,43.522804,-70.802277,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",28193,292,"Live individuals",2018,5,14,134,2458253,7,"28193_Live individuals","Adults observed","ME",13,2018-05-14,"calendar",134,2018,FALSE,0,"28193_Live individuals_2018"
8736,44.903229,-93.217445,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",28356,292,"Live individuals",2018,8,6,218,2458337,1,"28356_Live individuals","Adults observed","MN",10,2018-08-06,"calendar",218,2018,FALSE,0,"28356_Live individuals_2018"
8418,32.363758,-94.873947,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",30980,292,"Live individuals",2018,4,1,91,2458210,4,"30980_Live individuals","Adults observed","TX",11,2018-04-01,"calendar",91,2018,FALSE,0,"30980_Live individuals_2018"
8496,46.328629,-96.061256,375,"Zenaida","macroura","mourning dove","Animalia",32296,292,"Live individuals",2018,4,27,117,2458236,4,"32296_Live individuals","Adults observed","MN",11,2018-04-27,"calendar",117,2018,FALSE,0,"32296_Live individuals_2018"
10145,42.602543,-83.250992,1193,"Setophaga","ruticilla","American redstart","Animalia",38839,293,"Calls or song (birds)",2018,5,14,134,2458253,1,"38839_Calls or song (birds)","Adults observed","MI",9,2018-05-14,"calendar",134,2018,FALSE,0,"38839_Calls or song (birds)_2018"
